11	喹硫平联合舍曲林治疗青少年非自杀性自伤共病焦虑抑郁的临床分析	魏敏	福建省福州神经精神病防治院	2023/10/25	中国医学创新	医药卫生科技	儿科学;精神病学	期刊	0	18	青少年非自杀性自伤; 焦虑情绪; 抑郁情绪; 喹硫平; 舍曲林; 生存质量	目的：分析青少年非自杀性自伤（NSSI）共病焦虑抑郁患者联合应用喹硫平与舍曲林治疗的效果。方法：选取福建省福州神经精神病防治院2020年10月—2022年6月收治的青少年NSSI共病焦虑抑郁患者84例，以随机数字表法将患者分成对照组和观察组，对照组（42例）采用舍曲林治疗，观察组（42例）联合应用喹硫平与舍曲林治疗，对比治疗前、治疗2、4、8周后17项汉密尔顿抑郁量表（HAMD-17）、汉密尔顿焦虑量表（HAMA）评分，比较治疗后不同时间患者NSSI行为发生情况、生存质量改善情况及治疗过程中的不良反应。结果：治疗前两组HAMA及HAMD-17评分差异均无统计学意义（P>0.05），治疗2、4、8周后观察组HAMA及HAMD-17评分均较对照组低；观察组NSSI行为发生率均显著低于对照组（P<0.05）。治疗前两组世界卫生组织生存质量测定量表简表（WHOQOL-BREF）中心理、生理、社会关系、环境领域评分差异均无统计学意义（P>0.05），治疗8周后观察组各维度评分较对照组均升高（P<0.05）。两组不良反应总发生率差异无统计学意义（P>0.05）。结论：青少年NSSI共病焦虑抑郁患者联合应用喹硫平与舍曲林治疗能够有效减轻其焦虑抑郁情绪，有效控制NSSI行为并改善患者生存质量，具有较高的用药安全性，联合用药效果显著优于单一用药。 	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWHuL1WOebu9Du-Ex5GIr8oXs1VfRnSSQiq_RYI2OJ6KfLSnBmuwyvwuTADPL4zqhgTD5wE6KW5TPvEkkZzgbJdOQhyN0zGZl7xuDClrhFxCNeiZTAc-ubVpnG0qSsmJJyk=&uniplatform=NZKPT&language=CHS
12	听障儿童青少年焦虑或抑郁情绪心理干预效果的系统综述	张婧雅;邹敏;孙宏伟;孙昌隆;朱峻同	1. 潍坊医学院心理学院2. 中国ICF研究院	2023/10/23 17:28	中国康复理论与实践	医药卫生科技	儿科学;精神病学;眼科与耳鼻咽喉科	期刊	0	356	儿童; 青少年; 听力障碍; 焦虑; 抑郁; 干预; 系统综述	目的 系统综述心理干预对听障儿童青少年焦虑和抑郁情绪的效果。方法 采用主题词方法，在PubMed、Web of Science、Embase、中国知网和万方数据库检索听障儿童青少年焦虑、抑郁情绪问题心理干预的相关文献，时间为建库至2023年7月。筛选文献并提取作者、国家、研究对象、研究设计、干预方式、结局指标、测量工具。结果 最终纳入8篇文献，来自3个国家，包含8项随机对照试验，涉及404例被试，发表日期主要集中在2013年至2023年。心理干预方式包括家庭支持教育、情绪智力训练、认知行为疗法、自信团体训练和游戏治疗等。干预效果包括有效改善社交焦虑情绪，降低听障儿童青少年的焦虑和抑郁水平。结论 心理干预可以有效缓解听障儿童青少年的焦虑和抑郁情绪。	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWFGw2tL0-9Ukpcq_i4d_VmKAp1TPKBUQmpPyuVZ9Y9mxGIj1-d6qIhzm5fNaG6k2e6Pd2WvLlpRBGv5BB7Khi-gwb55wxKfupkYRdcmhVWAx_CtRt9OhuELFWpNezxDqSgpa4EnmaNU2g==&uniplatform=NZKPT&language=CHS
13	单相抑郁与双相抑郁青少年住院患者的应对方式比较	彭莎栗;赵玉洁;郭斐斐;张燕;仲照希	新乡医学院第二附属医院/河南省精神卫生中心	2023/10/21	临床医学研究与实践	医药卫生科技	儿科学;精神病学	期刊	0	37	单相抑郁; 双相抑郁; 应对方式; 青少年	目的 探讨单相抑郁与双相抑郁青少年住院患者应对方式的差异，为临床青少年心境障碍住院患者提供个性化的健康指导。方法 选取2021年6月至12月河南省精神卫生中心儿童少年精神科的110例住院患者作为研究对象，其中单相抑郁60例，双相抑郁50例，采用简易应对方式问卷（SCSQ）进行评估。结果 根据年龄与性别对纳入患者进行分组，对比发现，女孩（占比80.91%）居多，其中初中（年龄12～15岁）组共64例（占比81.01%）。单相抑郁患者的消极应对评分高于双相抑郁患者，差异具有统计学意义（P<0.05）。在积极应对方式方面，单相抑郁患者在“改变原来的一些做法或自己的一些问题”的评分低于双相抑郁患者，差异具有统计学意义（P<0.05）；在消极应对方式方面，单相抑郁患者在“通过吸烟、喝酒、服药、吃东西来解除烦恼”“试图忘记整个事情”的评分均高于双相抑郁患者（P<0.05）。结论 儿童少年精神科患者的患病年龄以12～15岁为主，并且女孩的患病率更高。相较于双相抑郁患者，单相抑郁患者在遇到挫折与事件后更偏向于选择消极的应对方式，较常见的是采取吸烟、喝酒、服药、忘记事情等。	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWFGw2tL0-9Ukpcq_i4d_VmKAp1TPKBUQmq2fAa77xGCgbEB2TaAa9A6J9HzDp5F845e7IUALPcmwXQ5s3B5Kp98HWjPKbaSZNBoLbuoM-z17XqJy0J7TE4z3kRGVUNSWAWpMBbm97x4kg==&uniplatform=NZKPT&language=CHS
14	高精度经颅直流电刺激治疗青少年心境障碍抑郁发作患者疗效相关的脑影像标记研究	张中国;段佳;位彦鸽;赵鹏飞;王宁	1. 南京医科大学附属脑科医院早期干预科2. 盐城市第四人民医院精神科3. 新乡医学院第二附属医院4. 新乡医学院	2023/10/20	临床精神医学杂志	医药卫生科技	儿科学;精神病学	期刊	0	53	高精度经颅直流电刺激; 青少年心境障碍; 功能磁共振; 疗效预测	"目的:研究高精度经颅直流电刺激(HD-tDCS)对青少年心境障碍抑郁发作患者的疗效及其对应的脑影像特征。方法:纳入青少年心境障碍目前为抑郁发作的患者28例，以左侧背外侧前额叶(DLPFC)为治疗靶点，给予20次HD-tDCS治疗，分别采集所有患者治疗前及治疗后17项汉密尔顿抑郁量表(HAMD-17)总分并完成静息态功能磁共振扫描，根据治疗前后HAMD-17减分率是否≥50%将患者分为有效组、无效组，分析组间治疗前低频振幅(ALFF)差异，以显著差异脑区的治疗前ALFF值为自变量，疗效为因变量，构建回归预测模型。结果:相对于治疗前，治疗后所有患者HAMD-17总分显著降低(t=-11.383,P<0.001),右侧中央前回、右侧回直肌ALFF显著降低(t峰点=-3.816,P<0.05;t峰点=-4.077,P<0.05);与无效组对比，有效组治疗前的右侧楔前叶ALFF显著升高(t峰点=3.816,P<0.05)、左侧距状裂周围皮层ALFF显著降低(t峰点=-4.127,P<0.05);回归分析显示：治疗前右侧楔前叶ALFF值越大，HD-tDCS治疗越有效。结论:HD-tDCS可以作为青少年心境障碍抑郁发作的辅助治疗策略；治疗前右侧楔前叶ALFF值可辅助临床早期预测HD-tDCS治疗的疗效。 "	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWHXG21_aPROK-sPdlpIRF_M8L-86NMS_z2L0N3cG8x0VM3tdfyD8-wT_1ikSZslXNSZfCaZFycH3a_MYnQw9KWqS2DtpPyzz52q2tif7eZESgdTG7Xl2vG-lCsM5O6NAkJ2UNmCihG4dA==&uniplatform=NZKPT&language=CHS
15	儿童青少年抑郁障碍肥胖患病率及相关因素分析	武士喜;刘志伟;张静静;孙亮;杨荣春	阜阳市第三人民医院精神科	2023/10/20	临床精神医学杂志	医药卫生科技	儿科学;精神病学	期刊	0	108	儿童; 青少年; 抑郁障碍; 肥胖; 患病率	"目的:探讨儿童青少年抑郁障碍患者的肥胖率及相关影响因素。方法:选取抑郁障碍儿童青少年患者757例，收集一般人口学资料及临床数据；评估非自杀性自伤(NSSI)行为；测量体质量及生化指标。结果:儿童青少年抑郁障碍患者的肥胖率为10.4%。肥胖组与非肥胖组比较，发病年龄、首次住院年龄、总病程、住院次数及体质量指数(BMI)、空腹血糖、三酰甘油(TG)、总胆固醇(TC)、高密度脂蛋白(HDL-C)及低密度脂蛋白(LDL-C)、NSSI行为、使用抗抑郁药物种类差异存在统计学意义(P<0.05)。肥胖与总病程、住院次数、空腹血糖、TG、TC、LDL-C及NSSI呈正相关；与年龄、首次住院年龄、HDL-C、使用几种抗抑郁药物及抗抑郁药物剂量呈负相关(P<0.05)。回归分析显示空腹血糖(OR=2.114,P=0.007)、TG (OR=2.086,P=0.001)及NSSI行为(OR=2.103,P=0.010)是抑郁障碍患儿伴肥胖的危险因素，而较高剂量的抗抑郁药(OR=0.970,P=0.015)是肥胖发生的保护性因素。结论:儿童青少年抑郁障碍患者肥胖率较高，且与空腹血糖、TG、NSSI行为及抗抑郁药服用剂量密切相关。 "	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWGDb19vk5vpP5_GhOuZm851bVOyX5jOy1_iiiw-YGgI3frFs-kAjs89zZw9b681X19J7B1iLNqL_NIwavUEsm0C11aoiHnuR5l_QP0mRfYSOpD5f7X5pJ-JSs-qDt6XxtADcosb9clwnQ==&uniplatform=NZKPT&language=CHS
16	青少年抑郁患者疏离感及影响因素研究	熊思怡;陈方煜;李秀	1. 皖南医学院人文与管理学院2. 芜湖市第四人民医院	2023/10/20	临床精神医学杂志	医药卫生科技	儿科学;精神病学	期刊	0	133	青少年疏离感; 系统家庭动力学; 自我效能感	"目的:探讨青少年抑郁障碍患者的疏离感及影响因素。方法:对142例青少年抑郁障碍患者进行问卷调查，包括一般资料表、青少年疏离感量表、系统家庭动力学量表、自我效能感量表。结果:青少年抑郁障碍患者的疏离感在既往自伤史、校园/网络霸凌史上的差异具有统计学意义(P<0.05)。系统家庭动力学总分、自我效能感与疏离感得分呈显著负相关(r=-0.455～-0.270,P<0.01)。多元线性回归显示，既往自伤史(B=-23.788,t=-2.942)、有无校园/网络霸凌史(B=-13.355,t=-2.509)、系统逻辑(B=-2.756,t=-2.846)、疾病观念(B=3.421,t=2.733)与自我效能感(B=-3.282,t=-6.400)均是青少年抑郁障碍患者疏离感的影响因素(P均<0.05).结论:青少年抑郁患者的疏离感比青少年群体更为明显，疏离感程度较高；系统家庭动力学、自我效能感与疏离感负相关；自我效能感和系统逻辑能负向预测疏离感水平，疾病观念能正向预测疏离感水平。"	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWE4znxGT1yZPKrqbvzMEpiQR8o6x7_fIp8F5i2EjDU7ndN6Sn5Pp1D7BhYF5IYllxIcGYe0Siz6uWZuyZBllXX-qVTjSPBMjupT5qfQPTNloMR11ZCZ13XqPVaWng1NVyiLmpnGTSbRxw==&uniplatform=NZKPT&language=CHS
17	重复经颅磁刺激在青少年抑郁障碍中的应用进展	税颖;马昌明皓;刘文敬;程文红	上海交通大学医学院附属精神卫生中心	2023/10/20	临床精神医学杂志	医药卫生科技	儿科学;精神病学	期刊	0	128	经颅磁刺激; 抑郁; 青少年	"重复经颅磁刺激(repetitive transcranial magnetic stimulation, rTMS)是一项非侵入性皮质刺激技术。该文总结了rTMS应用于青少年抑郁障碍的研究进展，介绍了rTMS的应用现状、参数设置、疗效、机制和安全性，为青少年抑郁障碍的临床应用提供参考。"	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWFxbQgrcnESBxltccEifpxeNzHptZrsOXyAMY5511ue2mzjKwm0TVbu7BgqtSRRspUBLaMiEVox9ycOLDQFZhrm3VPmgwsfswAsmgXdD5nYHZ7VRPsVgl2TA8LyDhqIpvYXofhPknSpyg==&uniplatform=NZKPT&language=CHS
18	父母婚姻适应与青少年抑郁症状的关系:母亲抑郁症状的中介作用	李跃;钟莹彦;从恩朝;吴彦	1. 黄山市第二人民医院精神科2. 上海交通大学医学院附属精神卫生中心3. 同济大学附属第十人民医院精神心理科	2023/10/20	神经疾病与精神卫生	医药卫生科技	儿科学;精神病学	期刊	0	15	青少年; 抑郁症状; 婚姻适应; 母亲抑郁; 家庭环境; 中介效应	"目的 分析父母婚姻适应与青少年抑郁症状的关系，以及母亲抑郁症状在其中的中介作用。方法 于2021年11—12月选取河南省某高中的学生及其母亲为研究对象。采用洛克-华莱士婚姻适应量表（LW）、儿童抑郁量表（CDI）调查青少年的父母婚姻适应水平、抑郁症状，采用流调中心抑郁量表（CES-D）调查青少年母亲的抑郁症状。采用Spearman相关分析青少年抑郁症状、父母婚姻适应与母亲抑郁症状之间的相关性。采用SPSS中Process 3.3插件进行中介效应检验。结果 本研究获得1 039份有效的匹配问卷。1 039名青少年父母的LW得分为[84(71,95)]分，CDI得分为[13(8,18)]分，1 039名青少年母亲的CES-D得分为[3(0,12)]分。21.56%(224/1 039)的青少年CDI得分≥19分，20.31%(211/1 039)的母亲CES-D得分≥16分。相关分析结果显示，青少年父母婚姻适应与青少年抑郁症状、母亲抑郁症状呈负相关（r=-0.10、-0.48;P<0.01），母亲抑郁症状与青少年抑郁症状呈正相关（r=0.12,P<0.01）。母亲抑郁症状在青少年父母婚姻适应与青少年抑郁症状之间的中介效应显著（95%CI=-0.031～-0.004），效应量为-0.017，占总效应的51.43%。结论 父母婚姻失调可通过增加母亲抑郁症状来增加青少年抑郁的风险，需关注婚姻关系及家庭环境对青少年情绪的影响。 "	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWGCeCX0zlgMNUlUK-7V1xn15eojvQ55chJLxukDvpvM_A8RDf_cfZ8ANXfkTngu3PoJ1sQf93mehkaI08-CGJRYFGkX_UGjuaNe9xtwlV4IpHtbYbwrsNDChhXIPjxft4I=&uniplatform=NZKPT&language=CHS
19	抑郁症青少年抑郁症状与失眠的关系：反刍思维的中介效应	夏雅康;邱模宇;钟艳;刘典英	"1. 赣州市精神心理健康重点实验室,赣州市第三人民医院2. 赣南医学院人文社会科学学院"	2023/10/20	中国睡眠研究会第十五届全国学术年会汇编	医药卫生科技	临床医学;儿科学;精神病学	中国会议	0	0	无	"目的:探讨抑郁症青少年反刍思维与抑郁症状和失眠的关系,以及反刍思维在抑郁症状和失眠间的中介作用。方法:对107名11-18岁抑郁障碍青少年开展问卷调查,采用PHQ-9、RRS-10、ISI评估其抑郁症状、反刍思维、失眠严重程度,以ISI≥8为是否失眠划界分。应用SPSS23.0对数据进行统计分析,同时PROCESS V3.4插件进行Bootstrop中介效应检验。结果:抑郁症青少年失眠发生率为63.55%,且女生显著高于男生,差异有统计学意义(X2=4.301,p=0.038)。与无失眠组相比,失眠组在PHQ-9、强迫思考、反省深思、反刍思维总量表进行差异分析,有统计学意义(p≤0.01)。双变量回归分析控制性别(混杂因素)后,显示抑郁症状(β=0.089,OR=1.093,p=0.032)、反刍思维(β=0.072,OR=1.074,p=0.004)是失眠的风险因素。反刍思维在抑郁症状与失眠之间起着中介效应(Direct effect=0.089,95%CI 0.009-0.169,Indirect effect=0.090,95%CI 0.033-0.193)。结论:抑郁症青少年失眠发生率高,抑郁症状主要通过反刍思维加重失眠。在临床中应对反刍思维进行有效评估与心理治疗等干预,调整患者的认知反应模式,减轻反刍思维,改善睡眠情况,提升整体心理健康水平。 "	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWGCeCX0zlgMNUlUK-7V1xn1Ms3mY4u4wDFx2kn3kY9L0mP27i71C0XJl5DcKGBWVDr32t7OmodE2G-MZGj-FCE_GHEA9vXWYJ1nw9u0_-_GGsykFbnmc6xfQQE_sfW8L5cyP2Lx_SF-Ig==&uniplatform=NZKPT&language=CHS
20	中国儿童青少年抑郁症疾病负担变化趋势分析 网络首发	江笑寒;曾智	南京中医药大学卫生经济管理学院	2023/10/19 13:27	中国预防医学杂志	医药卫生科技	儿科学;精神病学	期刊	0	621	抑郁; 儿童青少年; 疾病负担; Joinpoint回归	目的描述和分析中国0～19岁儿童青少年抑郁现状及其疾病负担的长期变化趋势。方法数据来源于2019年全球疾病负担研究，利用Joinpoint回归模型分析抑郁发病率及DALYs长期变化趋势，使用线性模型计算平均年度变化百分比（average annual percentage change，AAPC）。结果 2019年中国儿童青少年抑郁发病率和伤残调整生命年（disability adjusted of life years，DALYs）明显低于全球平均水平。1990—2019年我国儿童青少年总体抑郁发病率和DALYs下降，其中＜9岁儿童发病率和DALYs呈上升态势（P<0.05）。1990—2019年中国儿童青少年抑郁发病率和DALYs的AAPC分别为-1.33%[95%置信区间（confidence interval， CI）：-1.53%～-1.13%，P<0.01]和-1.10%（95%CI：-1.29%～-0.91%，P<0.01）。结论 1990—2019年中国儿童青少年抑郁发病率和DALYs整体呈下降趋势，女性抑郁发病率远高于男性，15～19岁发病率高于其他年龄段，应加强关注儿童青少年抑郁问题。 	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWHI5OJn1TLF7RytDydq24huFxx-WsaDvahHYaTvBOt4Zc22lA6P4Bl3Q_gvowugdzc1T63GRZ3nTPeT8Ax6G5xQ7VUdQqgGuUzkaXIfY046C2mA22Xk7myo1AFMCephzyo=&uniplatform=NZKPT&language=CHS
21	如何区分是青春期叛逆还是心理出了问题	中青报·中青网记者 刘昶荣	无	2023/10/17	中国青年报	哲学与人文科学;社会科学Ⅱ辑	心理学;教育理论与教育管理	报纸	0	122	青春期叛逆; 青少年抑郁; 早期表现; 情绪问题; 心理健康问题; 心理疾病; 认知程度	又一场悲剧发生了。据成都高新区联合调查工作组通报，10月10日下午，当地一所中学的学生向某某在校内自缢，抢救无效，不幸离世。经调查，向某某有自伤的言行和疤痕，未发现针对这名学生的校园霸凌行为。通报中写道：“我们深刻反思对学生身心健康关心关爱不细致、对家属沟通......	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWETyCdsod6q3YKL8FuyHuWNeoENGA26So9eHlpVqU_B-tgGzAluKPsnxu6gRgF4BCV2MFfWSNhVu33tKERwFD0tb8YRQX5Oi0YpT_Y1suMHawSHGv3RZyZOBsx5VzWOUlIxmtPtt10D-A==&uniplatform=NZKPT&language=CHS
22	萨提亚模式干预对抑郁伴自杀意念或自杀行为青少年的短程康复作用 网络首发	王强;胡春红;王璐瑶;夏晓琴;王柏根	1. 杭州萨提亚心理咨询服务中心  2. 吉林建筑大学3. 绍兴市第一中学	2023/10/11 12:01	中国健康心理学杂志	医药卫生科技;哲学与人文科学	基础医学;心理学	期刊	0	440	萨提亚模式; 抑郁; 自杀; 青少年; 心理咨询	目的：研究萨提亚模式心理咨询对抑郁伴自杀意念或自杀行为青少年的干预效果。方法：采用方便取样的方法，对咨询的抑郁伴自杀意念或自杀行为且SCL-90总分大于206分的青少年案例纳入研究对象，其中应用萨提亚模式连续系统咨询者为研究组35例，未进行萨提亚模式咨询者为对照组16例。研究组以抑郁症状减轻或消失、自杀意念和行为消失、SCL-90总分低于160分，或者来访者自身原因终止咨询为观察终点。对照组没有给予萨提亚模式心理咨询的抑郁伴自杀意念或自杀行为的青少年，以两次SCL-90量表评估(间隔至少2周以上)为观察的起点和终点。比较两组案例抑郁症状和自杀意念或自杀行为的减轻或消失情况，并统计SCL-90总分低于206分为咨询有效改善的案例数及百分率，比较两组SCL-90总分在160分～206分之间和低于160分的案例数及百分率，比较两组自杀意念和自杀行为消失的人数，比较两组SCL-90量表的总分和各因子分，统计研究组SCL-90总分降低到160以下案例的平均咨询次数和自杀意念和自杀行为消失案例的平均咨询次数。结果：研究组有31例抑郁症状消失或改善，自杀意念和自杀行为消失，SCL-90总分低于206分，有效率为88.57%；其中25例(71.43%)SCL-90总分低于160分，达到健康水平；其余4例症状有改善，SCL-90总分大于206分，没有达到有效改善的标准；对照组有2例(12.50%)抑郁症状改善，SCL-90总分在160～206分之间，作为有效改善统计，其余14例(87.50%)青少年抑郁自杀症状没有明显改善，两组青少年抑郁自杀状况的统计结果提示差异有统计学意义(χ2=29.583，P<0.001)。研究组自杀意念消失27例(77.14%)，对照组自杀意念消失2例(12.50%)，两组比较差异有统计学意义(χ2=18.706，P<0.001)。两组干预后SCL-90量表总分和各因子分差异均有统计学意义(t=-9.491～-3.242，P<0.001～0.01)。干预前后研究组SCL-90量表总分和各因子分差异均有统计学意义(t=4.399～11.011，P<0.001)。研究组干预后抑郁伴自杀意念和自杀行为消失，SCL-90总分降低到160分以下共计25人(71.43%)，平均咨询次数4.24±2.80次。研究组咨询后，自杀意念和自杀行为消失，没有“想结束自己生命的想法”的人数共计27人(77.14%)，平均咨询次数3.52±1.89次。结论：1.萨提亚模式心理咨询对抑郁伴自杀意念或自杀行为青少年有很好的干预效果。2.萨提亚模式咨询能短程快速消除抑郁青少年的自杀意念和自杀行为，提升其心理健康状况。 	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWETyCdsod6q3YKL8FuyHuWNNK614bLKUBzhk1FAh9EN9XWkrAR6L8BHGNhIYB1A-KzDOTB_vs6ZQggDMN5K2phlyTIuZcO--n2FFo1z6FRTE-BuEKOKfLCnBqO-ICTwhlE=&uniplatform=NZKPT&language=CHS
23	青少年抑郁障碍患者非自杀性自伤行为的影响因素分析	葛怡然;杨佳佳;王舒仪;王星光;张斯华	1. 河北医科大学第一医院临床心理科2. 河北省石家庄市急救中心急救医学部	2023/10/5	中国医药导报	医药卫生科技	儿科学;精神病学	期刊	0	55	抑郁障碍; 青少年; 非自杀性自伤行为; 家庭功能	"目的 探讨青少年抑郁障碍患者非自杀性自伤（NSSI）行为的影响因素。方法 回顾性选取2022年1月至10月在河北医科大学第一医院就诊的314例青少年抑郁障碍患者。青少年父亲126名，青少年母亲188名。评估后将其分为自伤组和对照组。使用青少年自我伤害问卷、焦虑自评量表、抑郁自评量表、家庭功能评定量表进行调查，进行组间差异比较，应用logistic回归，对抑郁青少年NSSI行为的影响因素进行分析。结果 314例青少年抑郁障碍患者中，有NSSI行为者150例，发生率为47.78%。自伤组父母焦虑自评量表、抑郁自评量表评分高于对照组，差异有统计学意义（P<0.05）。自伤组情感交流、积极沟通、自我主义和家庭规则评分及总分低于对照组，差异有统计学意义（P<0.05）。NSSI行为青少年父母的焦虑情绪、抑郁情绪是其出现NSSI行为的危险因素（OR>1,P<0.05），家庭功能是保护因素（OR<1,P<0.05）。结论 青少年抑郁障碍患者NSSI发生率较高，其NSSI行为受父母抑郁情绪、父母焦虑情绪及家庭功能的影响。"	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWF_oFEQI9AsAv0ssvZal4OhnNywtkyjzagyIF13djOqhlu_z4qf0CvU7Cp2AWR04wWYUIOHoNQHS_iVkAkl37SftCvUZ7f2ElUOTjfrFLPQT25ka8ghkt5jB-9TZShaEnQ=&uniplatform=NZKPT&language=CHS
24	青少年单、双相抑郁障碍患者认知功能与免疫生物标志物和炎症综合评分的相关性	盛东方;杨帆;钟菁;余金鸣;陈贻华	1. 南方医科大学第二临床医学院2. 南方医科大学附属广东省人民医院广东省医学科学院广东省精神卫生中心3. 南方医科大学公共卫生学院4. 广东省中山市第三人民医院情感障碍科	2023/10/5	中国医药导报	医药卫生科技	儿科学;精神病学	期刊	0	16	单相抑郁; 双相抑郁; 认知功能; 免疫生物标志物和炎症综合评分	"目的 探讨青少年单、双相抑郁障碍患者认知功能与免疫生物标志物和炎症综合评分的相关性。方法 纳入2020年12月至2021年12月广东省人民医院和广东省中山市第三人民医院收治的青少年单相抑郁障碍患者58例（单相组）和双相抑郁障碍患者41例（双相组）。收集两组临床资料，采用斯特鲁普色词测验、威斯康星卡片分类测验（WCST）、数字广度测验（DST）对其进行认知功能评估。采集两组空腹静脉血，检测C反应蛋白水平，血小板、白细胞、粒细胞、淋巴细胞计数，计算免疫生物标志物和炎症综合评分。比较两组临床资料、认知功能和免疫生物标志物及炎症综合评分，分析青少年单、双相抑郁障碍患者认知功能与免疫生物标志物及炎症综合评分的关系。结果 双相组发病年龄、发作次数、家族史阳性占比高于单相组，病程长于单相组，差异有统计学意义（P<0.05）。双相组斯特鲁普色词测验正确数、WCST正确应答百分比、DST评分低于单相组，斯特鲁普色词测验错误数、WCST完成第一个分类所需应答数、免疫生物标志物及炎症综合评分高于单相组，差异有统计学意义（P<0.05）。相关性分析结果显示，双相组斯特鲁普色词测验错误数与免疫生物标志物及炎症综合评分呈正相关（rs>0, P<0.05）,WSCT正确应答百分比与免疫生物标志物及炎症综合评分呈负相关（r<0,P<0.05）。结论 青少年双相抑郁障碍患者的认知功能损害和炎症改变较单相抑郁障碍患者更严重，且其认知功能与免疫生物标志物及炎症综合评分具有相关性。 "	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWEEblml_uILgiAvDOw6y4msNiJy4PdcTMFOAoCM4wAwMJZYZeGUdjtLL7HQN13SzTpPKx8mlqcVUHLcq62RtdoSPe7bXwEpFY9WZjGwpstqUij6h8oZNt2dzU1g3twLazg=&uniplatform=NZKPT&language=CHS
25	青少年抑郁障碍患者疾病感受与情感体验的调查探析	贾萍	陕西青年职业学院	2023/9/30	陕西青年职业学院学报	医药卫生科技;社会科学Ⅰ辑	儿科学;精神病学	期刊	0	57	青少年抑郁障碍; 抑郁情感体验; 心理疾病	近年来，青少年群体患有抑郁障碍的风险呈上升趋势。为了解青少年抑郁障碍患者的疾病感受与情感体验，本文以50名青少年抑郁障碍患者进行半结构化访谈为依据，深入研究分析这一群体的抑郁情感体验。结果发现，饱受抑郁困扰的青少年躯体症状表现多样且感知强烈，在寻求治疗的过程中会因“抑郁障碍”标签产生消极刻板印象和负性情绪体验。作为高校应重视对抑郁障碍知识的科普和宣传，加强家校合作，提高学生和家长对抑郁障碍的认知水平，为青少年抑郁障碍患者营造一个平等、和谐、理解、包容的疗愈氛围。	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWFg2lmBS3cWF40XkQqVoMjrqJIX1r0pkCo3STuNgwhzWAKoUh5Y2nVehedIxOUy5chHHGD1wka1_mUhQwywtHPBCN54aJFNkBl_8pDP1KfVXbnj9wqJ8FLmyKPyi4fYAPTK5O201vsZmQ==&uniplatform=NZKPT&language=CHS
26	运动锻炼对青少年抑郁及健康体适能的影响	曾炘瑜;陈祥和;赵芸	扬州大学体育学院	2023/9/28	体育世界	社会科学Ⅱ辑	体育	期刊	0	294	运动; 抑郁; 青少年; 健康体适能; 身心健康	青少年身心健康问题受到全球各国的普遍关注，健康体适能作为一个客观的评价标准，与身心健康问题有很大的关系。运动是防治疾病的有效措施，可改善青少年体适能健康水平，缓解不良情绪（抑郁、焦虑、恐惧等）。本文旨在从体适能概念角度理解，从青少年身心发展的角度出发，分析抑郁与健康体适能的相关性，探讨运动干预对青少年抑郁和健康体适能的影响，从而为进一步提高其身心健康水平提供依据。	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWFg2lmBS3cWF40XkQqVoMjrqJIX1r0pkCqHb6HfSGPgPAL0ogtAm5Kaewz-5thxw0Qe-dWm92fsYtMVNBiSIWi4X7qdFyecom707wUMcclqssqr6uEz_oLdM-a7sBZ_a9OqpVpfai-hDA==&uniplatform=NZKPT&language=CHS
